category,brand,condition,age_months,rating,num_reviews,weight_kg,price
Clothing,SportMax,Fair,6,4.6,1,5.88,46.37
Clothing,SportMax,New,6,4.5,263,11.26,80.74
Sports,Luxury,Good,8,4.9,166,13.46,185.79
Health,EcoFriendly,Fair,58,3.6,702,2.07,17.06
Clothing,TechPro,Good,8,4.4,857,8.23,63.55
Home & Kitchen,Premium,Good,32,3.9,606,18.79,83.34
Health,EcoFriendly,Good,7,4.0,878,17.21,57.62
Beauty,EcoFriendly,Fair,1,3.3,581,12.62,29.58
Books,BasicValue,New,15,4.1,546,6.99,10.86
Home & Kitchen,EcoFriendly,New,45,4.5,9,19.06,62.14
Books,Budget,Refurbished,58,3.4,672,11.08,5.0
Electronics,Standard,Refurbished,12,4.6,556,16.59,266.04
Sports,EcoFriendly,Refurbished,30,4.0,285,1.73,60.17
Food,BasicValue,Good,48,4.9,602,12.64,5.0
Sports,TechPro,Refurbished,51,3.3,517,4.93,66.75
Electronics,Budget,Fair,30,4.3,9,17.78,139.46
Clothing,Standard,Like New,33,3.7,16,6.56,32.74
Health,SportMax,Refurbished,49,3.4,123,15.31,39.01
Food,TechPro,Refurbished,20,4.4,857,15.97,14.82
Clothing,SportMax,New,34,4.4,939,4.53,61.7
Health,HomeStyle,Refurbished,14,4.2,299,1.8,38.78
Food,HomeStyle,Good,19,4.4,628,7.43,12.56
Books,Luxury,Refurbished,16,3.8,574,6.03,32.21
Books,Luxury,Good,54,3.4,114,2.31,19.59
Sports,EcoFriendly,Like New,15,4.6,264,10.15,117.64
Automotive,EcoFriendly,New,40,3.1,300,15.59,175.29
Sports,HomeStyle,Fair,44,3.7,793,1.36,33.4
Toys,Standard,Good,5,4.3,524,10.13,21.43
Food,SportMax,New,56,3.3,397,15.09,10.76
Toys,HomeStyle,Refurbished,30,3.7,824,1.27,19.96
Sports,HomeStyle,Fair,46,4.9,424,6.19,38.74
Sports,BasicValue,Like New,43,4.7,89,14.69,27.86
Food,Luxury,Fair,51,3.4,181,13.22,10.33
Health,Budget,Refurbished,57,3.8,989,10.54,10.34
Books,Generic,Good,52,4.1,367,9.21,5.0
Toys,Standard,New,27,3.1,879,7.57,26.84
Beauty,TechPro,Refurbished,45,3.7,603,11.47,28.41
Home & Kitchen,BasicValue,Fair,15,3.1,154,1.2,18.01
Sports,Budget,Fair,47,4.7,129,19.35,20.12
Electronics,Budget,New,59,4.6,891,17.34,140.1
Beauty,Generic,Refurbished,53,3.3,159,19.26,5.76
Automotive,Standard,Like New,16,4.4,876,11.99,149.72
Electronics,TechPro,New,30,4.8,468,7.54,817.25
Home & Kitchen,Standard,Like New,27,4.5,276,18.82,62.9
Food,SportMax,Fair,38,3.7,568,12.17,8.62
Beauty,EcoFriendly,Like New,59,4.7,959,8.57,22.33
Beauty,SportMax,Like New,10,4.8,22,8.9,49.4
Books,Standard,Good,20,4.8,33,3.23,15.91
Toys,BasicValue,Refurbished,39,4.7,155,19.01,7.54
Health,Standard,New,7,4.3,458,6.65,70.23
Clothing,EcoFriendly,Fair,51,4.2,455,5.37,18.54
Beauty,HomeStyle,Fair,47,4.6,849,19.4,12.6
Books,HomeStyle,Like New,8,4.0,970,12.05,18.7
Home & Kitchen,BasicValue,Refurbished,8,3.9,929,3.15,27.26
Clothing,Budget,New,26,4.2,592,9.42,25.66
Health,BasicValue,Good,6,5.0,826,13.22,22.28
Automotive,TechPro,Good,44,4.5,45,13.63,184.67
Automotive,Budget,Refurbished,44,3.3,268,5.32,48.09
Health,Generic,New,4,5.0,781,13.36,24.67
Sports,Generic,Fair,27,3.3,862,4.08,17.99
Toys,Premium,Refurbished,3,4.3,528,8.16,39.52
Food,SportMax,Refurbished,19,4.1,604,13.46,13.71
Food,TechPro,Good,46,4.8,42,16.13,10.39
Toys,TechPro,Good,19,3.8,725,8.77,34.54
Home & Kitchen,Budget,New,29,3.1,750,9.26,32.75
Sports,TechPro,Refurbished,26,4.9,280,16.29,116.55
Books,BasicValue,Refurbished,32,4.0,141,0.92,5.36
Toys,Standard,Good,41,3.4,862,8.15,14.4
Books,Budget,New,58,3.6,141,6.37,5.76
Books,Generic,Fair,54,4.9,865,11.0,5.0
Automotive,Luxury,Like New,52,3.9,69,1.04,255.92
Books,Generic,Refurbished,36,3.1,550,4.97,5.0
Clothing,Luxury,Good,21,3.7,96,11.18,80.51
Home & Kitchen,Standard,Like New,33,4.9,106,18.69,57.83
Food,SportMax,Like New,54,4.5,723,2.86,11.6
Electronics,BasicValue,New,26,4.7,899,15.17,221.55
Food,SportMax,Like New,16,4.7,685,2.82,23.19
Electronics,HomeStyle,New,44,3.1,603,14.07,322.87
Toys,Luxury,Good,30,4.4,529,6.47,51.18
Health,TechPro,Fair,33,3.6,563,16.6,38.85
Food,Budget,Fair,51,3.8,395,14.99,5.0
Books,Standard,New,47,3.9,610,4.81,13.62
Automotive,TechPro,Fair,2,3.7,263,1.27,193.16
Books,Standard,Like New,43,4.6,459,5.66,12.08
Books,Standard,Good,13,4.4,912,6.57,11.43
Clothing,Luxury,New,4,3.9,822,3.51,138.41
Toys,Budget,Refurbished,50,4.5,382,12.13,7.2
Toys,Generic,Fair,49,3.5,829,12.16,5.0
Food,Standard,Good,41,4.1,961,12.2,7.16
Electronics,TechPro,New,47,3.9,454,9.77,574.21
Food,EcoFriendly,Like New,31,3.4,997,7.34,11.98
Food,Premium,New,9,4.8,376,6.53,21.99
Sports,Budget,Refurbished,50,4.1,706,14.98,20.51
Beauty,Luxury,Like New,13,4.3,295,0.67,84.8
Books,HomeStyle,Like New,17,4.7,971,0.69,16.98
Automotive,Budget,Fair,39,4.0,262,16.32,39.34
Books,Budget,Like New,12,4.9,92,3.62,10.93
Clothing,SportMax,Like New,20,4.2,923,0.62,52.64
Electronics,TechPro,New,38,3.4,349,10.54,618.68
Automotive,SportMax,Refurbished,1,4.1,10,12.15,240.57
Sports,Budget,New,29,5.0,18,17.23,40.61
Beauty,Generic,Refurbished,56,5.0,843,13.25,6.26
Beauty,BasicValue,Like New,50,4.9,597,8.85,9.36
Toys,HomeStyle,Refurbished,6,4.6,212,7.59,22.79
Home & Kitchen,Generic,Like New,45,3.2,506,19.81,18.26
Books,HomeStyle,Fair,35,3.3,320,14.85,8.21
Beauty,BasicValue,Good,44,3.0,518,5.26,9.14
Food,HomeStyle,Good,1,4.5,185,16.96,14.85
Clothing,Luxury,New,25,3.7,586,6.93,95.64
Books,TechPro,Fair,24,4.8,286,9.27,17.49
Toys,Luxury,Fair,58,3.7,804,1.64,19.51
Clothing,Budget,Fair,18,3.4,118,0.43,13.77
Toys,Standard,Good,39,4.6,102,15.0,14.9
Beauty,Budget,Fair,18,3.0,752,3.99,11.08
Automotive,BasicValue,Fair,29,3.0,189,17.25,36.58
Sports,Premium,Good,49,3.9,560,10.05,67.47
Books,SportMax,Like New,15,4.3,388,7.82,27.76
Beauty,Premium,Refurbished,33,4.5,403,14.91,36.16
Toys,Generic,Good,2,3.9,745,3.46,8.05
Beauty,TechPro,Fair,48,3.2,299,11.11,19.68
Beauty,TechPro,Good,14,4.7,939,4.55,50.2
Electronics,Generic,Fair,46,3.3,40,13.23,51.2
Sports,EcoFriendly,New,16,4.9,316,12.56,115.9
Books,HomeStyle,Fair,52,3.1,144,16.89,6.55
Sports,BasicValue,Like New,36,4.9,618,6.31,33.98
Food,Luxury,New,12,4.7,154,15.61,41.1
Health,BasicValue,Good,38,3.3,312,2.08,15.26
Home & Kitchen,BasicValue,Refurbished,30,3.2,877,13.05,20.21
Electronics,Premium,Fair,1,4.8,567,14.75,502.07
Clothing,EcoFriendly,Good,20,3.2,595,11.66,41.59
Food,Standard,New,1,3.5,711,12.94,17.3
Food,Luxury,Good,10,3.9,814,3.86,27.97
Food,Luxury,Like New,10,3.5,981,4.34,35.35
Food,TechPro,Like New,57,4.2,532,11.53,9.61
Books,Budget,Good,21,3.5,456,2.21,6.01
Toys,TechPro,Like New,47,4.9,928,8.93,30.5
Food,Luxury,New,28,3.9,584,16.59,33.06
Electronics,Premium,Refurbished,46,3.1,67,6.33,357.69
Clothing,SportMax,Fair,20,4.1,512,5.25,38.02
Automotive,Premium,Like New,44,3.8,390,3.12,195.57
Books,Generic,New,45,4.8,140,7.24,5.05
Sports,Luxury,New,16,4.7,242,11.25,272.2
Books,Standard,Fair,38,3.3,654,11.95,6.29
Beauty,Budget,Good,31,4.6,36,14.38,12.63
Clothing,Standard,New,31,4.9,360,14.94,41.41
Food,TechPro,New,23,4.2,195,15.88,24.27
Electronics,SportMax,Refurbished,37,3.8,366,14.01,320.24
Home & Kitchen,Standard,Refurbished,59,4.0,588,18.2,23.33
Beauty,Luxury,Refurbished,31,4.2,982,12.63,50.83
Books,EcoFriendly,Fair,17,3.4,807,14.36,13.16
Food,Premium,Good,56,3.5,21,6.19,7.97
Books,HomeStyle,Like New,14,4.7,233,10.89,20.73
Clothing,Generic,Refurbished,27,3.9,443,2.36,9.94
Automotive,TechPro,Good,22,4.3,978,9.87,232.63
Beauty,Standard,Like New,24,3.2,56,16.43,31.14
Beauty,SportMax,Good,3,4.6,485,5.07,59.82
Automotive,Generic,Refurbished,21,4.5,741,13.92,43.6
Food,Luxury,Fair,25,4.1,57,16.28,16.6
Electronics,HomeStyle,Fair,22,4.8,758,13.68,251.42
Toys,SportMax,New,45,4.1,12,7.14,28.51
Automotive,Luxury,Refurbished,54,4.6,668,8.29,206.81
Electronics,TechPro,Like New,55,4.0,527,14.21,432.21
Automotive,EcoFriendly,Fair,37,4.5,658,0.77,85.62
Health,Standard,Good,1,4.8,245,1.99,52.61
Toys,Budget,New,27,4.8,552,1.23,15.01
Clothing,SportMax,Like New,35,4.3,381,10.06,49.84
Sports,HomeStyle,Refurbished,21,4.0,800,8.64,68.22
Sports,Standard,Like New,23,3.1,9,17.03,65.6
Beauty,BasicValue,Fair,20,3.4,741,4.63,9.31
Food,BasicValue,Like New,36,3.0,554,18.38,5.0
Electronics,HomeStyle,Good,22,4.4,920,4.95,350.31
Beauty,Generic,Good,21,4.3,498,10.05,9.44
Home & Kitchen,Premium,Good,10,4.6,246,6.49,108.52
Health,BasicValue,Fair,36,4.3,168,13.23,11.13
Electronics,Generic,Like New,7,3.0,302,18.46,162.42
Food,HomeStyle,Refurbished,47,4.7,534,17.32,7.0
Automotive,EcoFriendly,Like New,39,4.6,247,11.1,170.37
Toys,HomeStyle,Fair,1,3.1,560,17.19,15.86
Food,SportMax,New,38,3.3,36,3.57,13.72
Clothing,TechPro,New,16,3.8,534,5.69,83.93
Beauty,Budget,New,47,3.2,639,14.77,17.1
Home & Kitchen,SportMax,New,3,4.2,235,3.96,179.06
Home & Kitchen,Luxury,Fair,24,3.0,569,18.9,97.84
Clothing,Premium,Fair,15,4.9,901,12.96,39.62
Automotive,Budget,Refurbished,36,4.1,811,4.57,55.93
Automotive,Budget,Refurbished,55,4.4,740,19.25,42.76
Beauty,TechPro,New,15,3.3,429,18.93,66.18
Books,Standard,Fair,20,3.8,405,0.25,8.34
Books,Generic,Refurbished,29,4.9,753,0.88,5.02
Toys,BasicValue,Good,0,4.3,464,5.14,12.58
Health,Budget,Like New,52,3.9,581,19.4,15.24
Books,SportMax,Like New,29,3.1,289,5.53,17.63
Health,EcoFriendly,Refurbished,15,3.9,398,1.95,54.28
Health,Generic,Fair,15,3.9,777,7.92,12.09
Automotive,Luxury,Good,11,4.7,754,3.39,390.55
Home & Kitchen,Budget,Refurbished,50,3.4,625,7.96,17.13
Automotive,Premium,Good,37,4.8,451,4.79,189.5
Beauty,Budget,Like New,0,3.1,706,17.95,20.61
Automotive,Standard,New,12,3.5,419,13.39,179.05
Books,Luxury,Like New,18,3.2,591,8.21,37.38
Clothing,SportMax,Fair,24,3.7,74,7.02,37.22
Toys,Standard,New,45,3.7,677,19.63,18.8
Health,HomeStyle,Refurbished,12,3.8,90,7.66,52.48
Home & Kitchen,Standard,Good,1,3.6,89,5.59,64.24
Food,Luxury,Good,21,3.2,127,0.75,20.11
Electronics,Luxury,Good,49,4.4,689,16.59,559.18
Books,TechPro,Refurbished,57,3.8,781,6.0,11.89
Books,EcoFriendly,Refurbished,39,4.5,775,7.63,9.94
Beauty,Generic,Refurbished,18,4.0,228,1.11,11.21
Food,Luxury,New,24,3.8,47,19.42,35.72
Health,Budget,New,13,3.0,182,3.87,37.49
Sports,Generic,Like New,41,4.9,956,3.54,25.08
Books,BasicValue,New,29,4.4,446,5.45,8.99
Home & Kitchen,SportMax,Refurbished,42,4.7,239,12.31,50.89
Beauty,EcoFriendly,Refurbished,10,4.1,317,6.15,34.54
Health,BasicValue,Good,7,4.6,643,16.44,24.14
Health,HomeStyle,Like New,32,4.5,265,14.01,44.82
Home & Kitchen,Premium,Like New,6,3.9,252,14.36,145.53
Sports,Standard,Refurbished,12,4.4,519,9.38,64.24
Home & Kitchen,Budget,Like New,42,3.5,341,8.13,29.64
Automotive,Premium,Good,26,4.6,782,13.78,216.29
Clothing,Premium,Like New,16,4.4,772,11.28,74.95
Food,HomeStyle,Fair,21,4.1,905,3.63,7.82
Automotive,EcoFriendly,Good,34,4.9,993,3.49,158.86
Food,Standard,Like New,4,4.1,34,8.5,13.58
Food,TechPro,Fair,14,4.4,997,14.94,12.06
Beauty,HomeStyle,Good,26,4.1,900,17.44,27.87
Books,SportMax,Good,47,4.8,104,3.26,12.14
Food,Standard,Refurbished,18,3.4,427,3.58,8.52
Sports,Budget,Good,30,4.5,496,3.81,36.02
Home & Kitchen,TechPro,Refurbished,59,5.0,758,10.56,38.03
Automotive,HomeStyle,Good,43,4.7,79,18.58,125.08
Clothing,SportMax,Fair,40,4.9,235,10.3,28.59
Toys,Budget,New,52,4.9,534,12.57,9.32
Toys,HomeStyle,Good,59,3.9,357,8.69,11.17
Beauty,Luxury,Refurbished,14,4.7,918,0.94,75.15
Food,Luxury,Fair,24,4.4,983,3.0,18.51
Toys,Budget,New,35,3.1,592,0.74,13.57
Sports,HomeStyle,Good,47,3.4,888,19.83,50.71
Food,Luxury,New,46,3.5,503,7.99,24.68
Health,Generic,Good,52,3.8,801,8.22,9.5
Clothing,EcoFriendly,Good,10,4.8,794,12.02,53.41
Food,Premium,Refurbished,56,3.8,683,4.82,8.89
Books,Premium,Good,26,4.6,558,14.86,20.37
Automotive,TechPro,New,10,4.7,120,16.8,344.31
Books,Generic,New,36,3.8,672,19.94,6.63
Health,Premium,Fair,35,4.7,83,3.3,35.07
Health,HomeStyle,Fair,42,3.3,423,16.52,17.95
Home & Kitchen,HomeStyle,Refurbished,26,4.6,346,19.46,50.41
Clothing,Premium,Good,41,4.7,105,19.61,40.77
Electronics,BasicValue,Like New,9,3.3,450,0.62,219.78
Home & Kitchen,Budget,New,33,4.3,844,0.37,33.59
Beauty,Standard,New,12,3.1,200,17.2,39.36
Automotive,Premium,Good,47,4.5,701,13.8,145.58
Clothing,SportMax,Good,39,3.3,719,9.74,37.56
Sports,BasicValue,New,30,3.0,71,16.05,36.29
Toys,EcoFriendly,Like New,14,3.3,311,11.71,32.38
Health,EcoFriendly,Refurbished,1,3.4,772,0.71,60.7
Electronics,TechPro,Fair,59,3.6,712,17.95,204.82
Electronics,Standard,Like New,29,3.3,161,1.26,352.82
Food,Budget,Good,49,3.2,119,7.66,5.0
Clothing,Budget,Fair,32,3.0,299,15.5,10.85
Electronics,Generic,Refurbished,59,3.3,560,14.47,61.85
Sports,SportMax,Fair,42,4.0,177,15.57,41.81
Home & Kitchen,Premium,Good,37,4.2,77,16.66,72.6
Books,SportMax,Good,45,4.1,832,1.13,13.49
Clothing,EcoFriendly,Fair,59,3.8,466,17.24,14.94
Health,Standard,Refurbished,6,4.6,152,16.19,44.54
Automotive,Standard,New,45,4.6,638,13.03,146.38
Clothing,Budget,New,11,3.7,646,4.7,25.85
Home & Kitchen,EcoFriendly,Refurbished,0,4.6,93,3.64,82.31
Electronics,Budget,New,7,3.6,9,17.35,284.38
Sports,EcoFriendly,Fair,45,4.0,588,3.03,37.46
Clothing,Luxury,Good,3,3.8,618,18.24,128.14
Sports,Budget,Good,2,4.8,52,15.48,43.47
Electronics,TechPro,Good,47,3.9,744,16.71,379.7
Home & Kitchen,Generic,Like New,34,4.9,908,18.99,18.41
Health,EcoFriendly,Fair,14,3.3,411,15.52,34.49
Sports,Luxury,Good,25,3.4,630,10.33,146.65
Sports,Budget,Good,56,4.0,993,4.49,19.88
Books,HomeStyle,Good,6,4.6,314,3.92,14.31
Clothing,HomeStyle,Good,58,3.7,133,12.5,14.37
Health,EcoFriendly,Good,36,4.4,598,1.67,34.82
Food,HomeStyle,Like New,52,4.7,50,1.92,8.77
Electronics,BasicValue,Fair,50,4.2,735,17.06,67.58
Home & Kitchen,SportMax,Refurbished,56,4.4,596,8.04,33.88
Sports,TechPro,Good,22,4.9,318,2.86,99.95
Books,Luxury,Good,35,3.9,964,1.59,27.98
Food,SportMax,Good,46,4.3,940,12.95,9.52
Clothing,SportMax,Like New,31,3.3,351,5.66,41.26
Books,Luxury,Fair,17,5.0,431,18.26,25.07
Books,Premium,New,59,3.8,727,6.93,13.73
Food,Budget,Fair,29,4.3,355,13.09,5.0
Home & Kitchen,HomeStyle,Refurbished,58,4.3,846,18.64,27.37
Toys,EcoFriendly,Refurbished,55,4.4,872,2.48,14.24
Beauty,BasicValue,New,53,3.5,819,5.18,12.04
Toys,Standard,Good,16,3.4,956,8.25,22.88
Electronics,Budget,Fair,40,4.4,179,13.87,106.26
Automotive,EcoFriendly,Good,10,4.9,247,19.2,232.8
Clothing,Budget,Good,43,3.4,669,19.75,14.83
Books,Budget,Fair,58,3.1,294,5.71,5.0
Food,Budget,New,50,3.2,395,11.48,5.0
Automotive,BasicValue,Fair,11,3.9,522,11.98,60.48
Health,BasicValue,Fair,6,4.8,572,13.06,16.66
Beauty,HomeStyle,Like New,37,3.1,554,19.04,24.26
Books,EcoFriendly,Refurbished,1,3.7,673,17.83,18.16
Toys,HomeStyle,Fair,50,4.8,387,9.81,10.91
Books,Premium,Like New,54,3.2,55,17.25,15.47
Food,Standard,Fair,49,3.9,403,13.35,5.0
Beauty,Generic,Refurbished,26,4.1,9,2.17,9.67
Beauty,BasicValue,New,13,4.5,855,14.34,19.87
Home & Kitchen,SportMax,Like New,37,4.1,77,14.81,77.57
Books,BasicValue,Refurbished,4,3.1,62,5.37,6.73
Sports,BasicValue,Like New,31,5.0,109,3.19,34.64
Home & Kitchen,EcoFriendly,New,22,3.1,300,13.3,74.01
Clothing,Generic,Like New,31,5.0,798,13.49,14.64
Toys,HomeStyle,Fair,14,4.2,183,5.46,16.84
Home & Kitchen,HomeStyle,New,20,3.0,926,6.05,75.12
Home & Kitchen,Luxury,Like New,57,3.6,361,4.54,66.83
Books,Generic,New,19,4.6,311,16.03,8.06
Home & Kitchen,Luxury,Like New,27,3.6,631,3.91,114.37
Beauty,Standard,Like New,25,4.4,286,14.61,23.04
Home & Kitchen,SportMax,Good,24,4.2,734,5.59,64.28
Electronics,HomeStyle,Like New,33,3.8,695,6.4,330.14
Toys,Standard,Fair,33,4.0,18,11.5,11.22
Food,TechPro,Like New,42,3.2,369,16.16,17.74
Automotive,TechPro,Fair,47,4.0,34,19.82,105.15
Sports,Standard,Fair,28,4.1,981,5.23,46.34
Home & Kitchen,EcoFriendly,Like New,28,3.2,854,15.61,65.09
Beauty,EcoFriendly,Good,31,4.2,760,11.84,29.18
Beauty,BasicValue,Fair,13,3.6,325,13.51,8.35
Food,Standard,Good,53,3.3,910,4.14,6.49
Automotive,BasicValue,New,53,3.6,563,19.08,49.82
Sports,BasicValue,Like New,59,3.3,0,12.37,13.42
Sports,EcoFriendly,Good,58,4.6,39,7.67,44.33
Toys,SportMax,New,54,3.1,885,19.44,22.61
Health,BasicValue,Fair,56,4.3,940,13.25,8.11
Clothing,Luxury,Like New,54,4.2,13,11.59,62.84
Automotive,Luxury,New,37,5.0,657,3.72,331.08
Sports,Generic,Fair,47,3.9,115,12.04,13.0
Clothing,EcoFriendly,Fair,11,3.9,478,19.79,39.69
Home & Kitchen,TechPro,Like New,59,3.2,124,16.51,46.92
Books,Generic,Fair,5,3.8,501,5.45,5.0
Automotive,Premium,Good,19,4.9,202,1.16,242.08
Beauty,Budget,Like New,42,4.5,536,10.0,15.09
Beauty,SportMax,New,21,4.2,687,10.04,65.66
Automotive,Standard,Good,52,3.5,368,8.33,77.97
Clothing,TechPro,New,46,3.2,283,9.12,56.96
Home & Kitchen,EcoFriendly,Like New,22,3.2,280,1.71,78.7
Health,SportMax,Fair,44,4.9,608,6.64,30.64
Automotive,Premium,Fair,56,3.8,331,6.29,76.8
Beauty,TechPro,New,34,3.6,596,14.32,49.34
Books,TechPro,Good,30,3.8,503,5.19,18.06
Clothing,BasicValue,Fair,1,3.7,471,6.52,15.81
Food,EcoFriendly,Fair,24,4.4,193,4.91,8.11
Toys,SportMax,Good,57,4.0,796,18.11,14.11
Clothing,Budget,Fair,29,3.6,845,13.81,14.32
Food,TechPro,New,21,4.2,80,12.99,24.94
Home & Kitchen,Premium,Good,30,3.2,185,3.21,79.51
Health,Generic,Like New,37,3.1,82,12.68,13.57
Food,BasicValue,Fair,50,4.7,980,18.94,5.0
Beauty,Premium,Fair,24,4.5,656,11.98,32.18
Books,Premium,New,59,4.7,798,12.21,15.0
Automotive,HomeStyle,Good,35,5.0,663,19.92,114.67
Electronics,BasicValue,Good,57,4.4,790,15.53,93.3
Books,TechPro,Good,53,3.5,517,16.13,10.19
Books,Premium,Refurbished,27,4.8,52,9.4,18.76
Books,Budget,Good,51,4.3,897,6.56,5.0
Toys,TechPro,New,37,4.7,973,10.92,43.05
Automotive,EcoFriendly,Good,10,3.6,146,1.07,164.84
Electronics,BasicValue,New,6,4.8,258,7.06,235.6
Toys,Premium,Refurbished,44,4.5,91,4.58,22.33
Beauty,Luxury,Like New,48,3.1,82,7.2,42.25
Clothing,SportMax,New,44,3.8,764,1.39,39.57
Home & Kitchen,Budget,Fair,16,3.7,516,16.87,22.81
Beauty,Generic,Good,55,4.2,361,14.7,5.59
Automotive,BasicValue,Like New,4,3.2,106,12.44,103.19
Food,BasicValue,Fair,14,3.9,988,7.18,5.0
Electronics,Standard,Good,15,3.0,419,7.39,313.83
Toys,Premium,Like New,49,4.9,767,18.93,27.92
Health,Standard,Fair,24,4.8,242,10.64,29.57
Food,Standard,Good,16,3.6,881,11.56,9.81
Books,TechPro,Fair,13,3.1,785,2.06,18.01
Electronics,Budget,Good,24,4.8,294,5.48,197.69
Clothing,TechPro,New,27,4.2,320,2.22,79.41
Sports,BasicValue,Good,49,4.5,35,1.84,17.15
Books,BasicValue,Refurbished,11,4.7,407,6.49,6.38
Food,Luxury,New,39,3.2,786,5.26,24.89
Toys,BasicValue,Fair,12,3.7,988,8.82,7.19
Sports,TechPro,Good,33,4.8,755,12.56,96.47
Home & Kitchen,Generic,Refurbished,1,3.1,679,11.86,23.44
Electronics,BasicValue,Fair,3,3.5,622,16.43,148.26
Home & Kitchen,Generic,Good,43,4.4,336,2.19,14.62
Electronics,TechPro,Like New,37,3.3,369,5.71,534.01
Electronics,TechPro,Like New,56,3.6,835,4.71,380.48
Books,Generic,Fair,20,3.9,911,8.87,5.0
Health,EcoFriendly,New,57,3.3,224,11.95,37.56
Sports,Luxury,New,56,4.8,887,19.71,138.28
Toys,Luxury,New,30,3.1,147,3.36,52.78
Health,Generic,Refurbished,18,4.1,582,5.54,17.7
Automotive,BasicValue,Fair,50,3.6,450,11.04,30.98
Health,EcoFriendly,Refurbished,14,3.3,304,17.38,46.32
Beauty,HomeStyle,Refurbished,57,4.1,25,17.01,12.81
Electronics,EcoFriendly,Good,51,4.5,412,17.92,287.12
Toys,EcoFriendly,Fair,55,3.7,87,11.53,9.26
Home & Kitchen,HomeStyle,Fair,19,3.4,986,9.9,39.08
Sports,SportMax,Like New,11,3.1,979,14.63,123.26
Beauty,Generic,Fair,3,4.7,310,13.3,11.22
Electronics,BasicValue,New,16,4.3,690,14.22,241.8
Automotive,SportMax,Good,32,3.8,274,7.9,166.21
Clothing,Luxury,Refurbished,10,4.9,33,0.63,88.62
Toys,Generic,Good,24,3.7,86,19.14,7.27
Toys,HomeStyle,Fair,31,3.8,859,0.63,13.93
Electronics,Budget,Refurbished,41,3.4,762,13.35,101.47
Health,Budget,Refurbished,40,3.3,616,16.27,15.41
Toys,BasicValue,Fair,31,3.4,527,17.9,6.3
Beauty,Premium,Good,45,4.0,974,17.18,32.53
Food,HomeStyle,Like New,21,3.5,872,10.37,12.81
Beauty,SportMax,Like New,58,4.6,734,19.32,29.06
Beauty,BasicValue,New,30,4.8,964,18.27,15.5
Clothing,TechPro,Like New,50,3.2,174,15.48,51.62
Sports,Standard,Refurbished,17,4.9,751,5.94,57.43
Books,Budget,Like New,10,3.8,833,17.64,12.04
Beauty,SportMax,Fair,53,4.4,260,13.88,17.62
Toys,Luxury,Fair,24,4.4,352,19.31,29.67
Health,Generic,Good,6,4.6,846,9.5,17.71
Toys,Standard,Good,54,4.4,809,18.96,9.7
Food,SportMax,Refurbished,19,3.8,5,0.94,12.41
Beauty,Luxury,Fair,18,4.9,12,0.54,50.58
Automotive,HomeStyle,Good,53,3.1,113,9.96,91.95
Automotive,Budget,Like New,25,4.8,510,11.55,96.86
Beauty,Generic,New,29,3.9,282,6.07,14.05
Food,EcoFriendly,Fair,29,4.1,508,8.69,7.26
Home & Kitchen,Standard,Fair,55,3.9,23,18.98,15.25
Health,TechPro,Fair,25,4.9,661,17.84,49.16
Beauty,Luxury,New,35,3.4,604,10.61,77.24
Health,Luxury,Like New,56,3.6,990,3.91,64.52
Health,BasicValue,Refurbished,36,3.6,480,18.12,14.74
Clothing,BasicValue,Refurbished,4,4.5,694,17.56,18.38
Beauty,Premium,Good,7,3.3,117,13.17,42.56
Health,Luxury,Like New,41,4.0,481,12.83,91.74
Health,HomeStyle,New,15,3.1,724,19.47,61.03
Toys,Premium,Refurbished,26,3.5,233,18.24,27.5
Beauty,SportMax,Refurbished,37,4.9,946,12.91,31.06
Sports,Budget,Fair,58,3.9,449,9.33,10.68
Toys,Luxury,Like New,44,4.7,278,15.2,43.89
Automotive,Luxury,Good,9,3.8,870,11.71,361.87
Home & Kitchen,Generic,New,1,3.0,670,18.12,28.28
Electronics,Luxury,Refurbished,4,4.8,219,7.4,1073.81
Automotive,HomeStyle,Like New,31,3.5,424,10.68,147.02
Health,HomeStyle,Like New,36,3.1,400,0.62,38.1
Home & Kitchen,HomeStyle,Refurbished,46,4.3,919,8.33,36.92
Clothing,BasicValue,Good,41,4.6,26,18.07,12.84
Home & Kitchen,Luxury,Fair,18,3.8,485,18.04,99.16
Clothing,Premium,New,24,4.6,850,17.58,91.03
Beauty,SportMax,Fair,18,3.4,698,1.89,25.75
Beauty,Standard,Fair,41,4.7,246,5.72,11.52
Books,SportMax,New,49,3.9,313,12.34,17.17
Health,SportMax,New,23,3.5,21,16.5,84.9
Automotive,HomeStyle,New,8,5.0,735,4.84,243.55
Books,TechPro,New,29,3.6,985,15.49,30.0
Toys,TechPro,Refurbished,19,4.8,684,18.56,30.84
Automotive,TechPro,New,9,4.9,535,8.21,384.69
Clothing,Budget,Good,20,3.5,583,10.66,17.98
Health,Standard,Like New,53,4.6,227,17.08,29.77
Toys,TechPro,Good,55,4.2,636,17.25,15.32
Home & Kitchen,Luxury,Fair,17,4.7,904,18.41,100.46
Sports,Generic,New,54,3.1,385,11.78,22.07
Toys,Standard,Fair,4,3.7,995,15.35,13.07
Automotive,Luxury,Good,55,4.2,233,8.82,188.55
Toys,Generic,Fair,34,3.1,269,5.64,5.0
Toys,HomeStyle,Good,57,4.3,690,15.25,12.41
Health,Generic,Refurbished,24,3.5,269,17.24,15.1
